Unnamed: 0,arrival_time,departure_time,street_marker,area,vio_time,vio_stay_time,date,week,noon
30678297,2016/11/29 10:33,11:39,2890N,Library,11:33,6,2016/11/29,2,1
30693521,2016/11/29 13:09,15:25,C9126,University,15:09,16,2016/11/29,2,2
30778928,2016/11/29 10:18,18:15,13643W,Docklands,12:18,357,2016/11/29,2,2
30788747,2016/11/29 7:39,8:08,3874N,Mint,7:54,14,2016/11/29,2,1
30856055,2016/11/29 9:33,16:00,13373W,Docklands,12:33,207,2016/11/29,2,2
30878462,2016/11/29 18:36,19:30,2861S,Princes Theatre,19:06,24,2016/11/29,2,2
30881067,2016/11/29 13:50,16:00,2686N,Princes Theatre,14:50,70,2016/11/29,2,2
30893228,2016/11/29 11:06,12:22,12277S,Jolimont,12:06,16,2016/11/29,2,2
30967850,2016/11/29 22:55,23:19,10053S,Southbank,23:05,14,2016/11/29,2,2
30998201,2016/11/29 9:29,14:07,11892E,Jolimont,11:29,158,2016/11/29,2,1
31000332,2016/11/29 0:00,7:19,13238N,Docklands,4:00,199,2016/11/29,2,1
31004233,2016/11/29 9:41,12:05,11702E,Jolimont,11:41,24,2016/11/29,2,1
31010469,2016/11/29 13:53,14:14,13230N,Docklands,14:08,6,2016/11/29,2,2
31030393,2016/11/29 7:49,8:12,13578E,Docklands,8:04,8,2016/11/29,2,1
31034988,2016/11/29 13:33,13:56,13574E,Docklands,13:48,8,2016/11/29,2,2
31035907,2016/11/29 9:08,10:21,C674,City Square,10:08,13,2016/11/29,2,1
31037379,2016/11/29 10:52,11:59,1207W,Titles,11:52,7,2016/11/29,2,1
31050275,2016/11/29 9:38,11:46,1775S,Degraves,11:38,8,2016/11/29,2,1
31066414,2016/11/29 18:40,19:30,7013S,Victoria Market,18:55,35,2016/11/29,2,2
31078552,2016/11/29 9:37,11:44,C232,Hyatt,11:37,7,2016/11/29,2,1
31082440,2016/11/29 8:38,19:30,775W,Chinatown,9:08,622,2016/11/29,2,1
31091302,2016/11/29 11:04,14:19,9934N,Southbank,14:04,15,2016/11/29,2,2
31113854,2016/11/29 16:01,17:33,C7136,Queensberry,17:01,32,2016/11/29,2,2
31139125,2016/11/29 10:57,12:43,1455W,Family,11:57,46,2016/11/29,2,1
31146980,2016/11/29 9:50,10:31,7741S,Queensberry,10:05,26,2016/11/29,2,1
31151475,2016/11/29 7:30,12:05,11745W,Jolimont,9:30,155,2016/11/29,2,1
31168335,2016/11/29 14:29,16:09,C826,Library,15:29,40,2016/11/29,2,2
31176854,2016/11/29 8:51,9:19,6171W,Queensberry,9:06,13,2016/11/29,2,1
31190438,2016/11/29 9:59,16:03,3463S,Mint,11:59,244,2016/11/29,2,1
31200844,2016/11/29 6:00,7:42,4867W,Victoria Market,7:00,42,2016/11/29,2,1
31220675,2016/11/29 9:14,12:14,11740E,Jolimont,11:14,60,2016/11/29,2,1
31246436,2016/11/29 14:14,14:40,7033S,Victoria Market,14:29,11,2016/11/29,2,2
31291645,2016/11/29 12:35,14:43,13009S,Docklands,14:35,8,2016/11/29,2,2
31294977,2016/11/29 11:52,13:11,2890N,Library,12:52,19,2016/11/29,2,2
31308872,2016/11/29 7:06,12:33,4559W,The Mac,9:06,207,2016/11/29,2,1
31319353,2016/11/29 13:10,13:57,6523S,The Mac,13:40,17,2016/11/29,2,2
31329755,2016/11/29 15:54,18:15,13693W,Docklands,17:54,21,2016/11/29,2,2
31349584,2016/11/29 11:58,14:13,13251S,Docklands,12:13,120,2016/11/29,2,2
31352004,2016/11/29 7:49,10:03,13868N,Docklands,8:19,104,2016/11/29,2,1
31410035,2016/11/29 10:57,12:22,4860E,Titles,11:12,70,2016/11/29,2,1
31433733,2016/11/29 10:06,13:34,9445S,Southbank,11:06,148,2016/11/29,2,1
31468730,2016/11/29 7:30,8:10,916E,Degraves,8:00,10,2016/11/29,2,1
31502847,2016/11/29 14:59,16:45,253W,Hyatt,15:59,46,2016/11/29,2,2
31510941,2016/11/29 11:27,12:02,13033S,Docklands,11:42,20,2016/11/29,2,1
31512391,2016/11/29 7:30,8:55,983W,Banks,8:30,25,2016/11/29,2,1
31530699,2016/11/29 12:17,14:25,130E,Regency,14:17,8,2016/11/29,2,2
31545026,2016/11/29 11:47,14:24,13604E,Docklands,13:47,37,2016/11/29,2,2
31546035,2016/11/29 13:05,14:30,12277S,Jolimont,14:05,25,2016/11/29,2,2
31576534,2016/11/29 12:32,13:38,5260E,Courtney,13:32,6,2016/11/29,2,2
31587202,2016/11/29 15:44,16:56,C1142,Hardware,16:44,12,2016/11/29,2,2
31592609,2016/11/29 16:57,19:30,13205S,Docklands,18:57,33,2016/11/29,2,2
31597743,2016/11/29 8:58,10:24,5996N,Titles,9:58,26,2016/11/29,2,1
31603551,2016/11/29 16:34,17:51,C828,Library,17:34,17,2016/11/29,2,2
31639728,2016/11/29 11:25,13:38,13308N,Docklands,13:25,13,2016/11/29,2,2
31647114,2016/11/29 14:15,18:30,5570E,Queensberry,16:15,135,2016/11/29,2,2
31653274,2016/11/29 12:45,17:18,C13648,Docklands,14:45,153,2016/11/29,2,2
31655525,2016/11/29 7:30,15:28,1897S,Twin Towers,8:30,418,2016/11/29,2,1
31661780,2016/11/29 15:08,15:49,12264N,Jolimont,15:23,26,2016/11/29,2,2
31681389,2016/11/29 14:51,16:02,12469S,Jolimont,15:51,11,2016/11/29,2,2
31687281,2016/11/29 9:21,10:06,951W,Chinatown,9:51,15,2016/11/29,2,1
31706161,2016/11/29 10:10,12:16,3410N,Library,12:10,6,2016/11/29,2,2
31739060,2016/11/29 15:45,17:53,13308N,Docklands,17:45,8,2016/11/29,2,2
31747278,2016/11/29 7:35,11:59,8338E,Southbank,10:35,84,2016/11/29,2,1
31754651,2016/11/29 7:46,18:30,7335W,West Melbourne,8:46,584,2016/11/29,2,1
31777068,2016/11/29 11:41,13:09,435W,Windsor,12:41,28,2016/11/29,2,2
31790913,2016/11/29 11:04,11:22,13418E,Docklands,11:14,8,2016/11/29,2,1
31792531,2016/11/29 15:22,20:30,C248,Hyatt,17:22,188,2016/11/29,2,2
31816814,2016/11/29 12:03,14:15,C6642,Titles,14:03,12,2016/11/29,2,2
31822900,2016/11/29 15:13,16:19,1847S,Rialto,15:43,36,2016/11/29,2,2
31842069,2016/11/29 11:07,13:38,13783W,Docklands,13:07,31,2016/11/29,2,2
31842435,2016/11/29 9:47,16:00,12272N,Jolimont,10:47,313,2016/11/29,2,1
31842928,2016/11/29 17:19,18:38,13206N,Docklands,18:19,19,2016/11/29,2,2
31874038,2016/11/29 13:10,17:17,C1150,Hardware,14:10,187,2016/11/29,2,2
31888716,2016/11/29 9:38,12:21,13456E,Docklands,11:38,43,2016/11/29,2,1
31896823,2016/11/29 12:53,16:01,9887S,Southbank,15:53,8,2016/11/29,2,2
31899056,2016/11/29 14:26,18:09,6037S,Mint,16:26,103,2016/11/29,2,2
31899137,2016/11/29 15:34,17:01,12044E,East Melbourne,16:34,27,2016/11/29,2,2
31904009,2016/11/29 7:30,9:30,13375W,Docklands,7:45,105,2016/11/29,2,1
31929796,2016/11/29 17:12,17:54,13870N,Docklands,17:42,12,2016/11/29,2,2
31985149,2016/11/29 12:34,13:05,13412E,Docklands,12:49,16,2016/11/29,2,2
31989558,2016/11/29 12:07,13:15,C790,Library,13:07,8,2016/11/29,2,2
32009482,2016/11/29 12:20,13:25,346E,Hyatt,13:20,5,2016/11/29,2,2
32023260,2016/11/29 11:19,13:53,C9036,Drummond,13:19,34,2016/11/29,2,2
32051796,2016/11/29 7:48,11:30,C13512,Docklands,9:48,102,2016/11/29,2,1
32054488,2016/11/29 7:30,10:41,1900N,Twin Towers,8:30,131,2016/11/29,2,1
32055628,2016/11/29 9:14,17:25,13211S,Docklands,11:14,371,2016/11/29,2,1
32066359,2016/11/29 12:04,12:26,7041S,Victoria Market,12:19,7,2016/11/29,2,2
32099411,2016/11/29 7:30,7:56,11031W,Titles,7:45,11,2016/11/29,2,1
32103993,2016/11/29 11:36,14:13,C248,Hyatt,13:36,37,2016/11/29,2,2
32158366,2016/11/29 11:01,13:12,C2864,Princes Theatre,13:01,11,2016/11/29,2,2
32176663,2016/11/29 11:47,14:21,C2652,Princes Theatre,13:47,34,2016/11/29,2,2
32220720,2016/11/29 16:30,17:07,914E,Degraves,17:00,7,2016/11/29,2,2
32226300,2016/11/29 13:53,16:00,1449W,Family,14:23,97,2016/11/29,2,2
32228208,2016/11/29 16:18,18:29,6018N,Mint,18:18,11,2016/11/29,2,2
32243195,2016/11/29 9:19,12:14,5192E,Mint,11:19,55,2016/11/29,2,1
32246161,2016/11/29 8:45,15:32,5182E,Mint,10:45,287,2016/11/29,2,1
32258760,2016/11/29 8:21,9:26,5066E,Courtney,8:51,35,2016/11/29,2,1
32261504,2016/11/29 10:33,11:40,5264E,Courtney,11:33,7,2016/11/29,2,1
32261582,2016/11/29 14:57,17:16,2295S,Spencer,16:57,19,2016/11/29,2,2
32300839,2016/11/29 11:17,16:00,13377W,Docklands,14:17,103,2016/11/29,2,2
32303292,2016/11/29 14:26,15:49,12477S,Jolimont,15:26,23,2016/11/29,2,2
32310374,2016/11/29 8:34,9:26,7023S,Victoria Market,9:04,22,2016/11/29,2,1
32311109,2016/11/29 10:09,12:21,13339W,Docklands,12:09,12,2016/11/29,2,2
32320749,2016/11/29 15:22,18:48,2847S,Princes Theatre,15:52,176,2016/11/29,2,2
32332442,2016/11/29 7:30,18:09,14012E,University,11:30,399,2016/11/29,2,1
32335736,2016/11/29 11:32,12:12,1445W,Family,12:02,10,2016/11/29,2,2
32350601,2016/11/29 10:14,11:20,5266E,Courtney,11:14,6,2016/11/29,2,1
32355317,2016/11/29 12:30,15:44,12063W,East Melbourne,14:30,74,2016/11/29,2,2
32393023,2016/11/29 12:30,13:51,5266E,Courtney,13:30,21,2016/11/29,2,2
32399862,2016/11/29 7:30,13:09,14084E,University,11:30,99,2016/11/29,2,1
32403533,2016/11/29 9:13,13:58,2301S,Spencer,11:13,165,2016/11/29,2,1
32405668,2016/11/29 12:53,13:36,13318E,Docklands,13:08,28,2016/11/29,2,2
32409822,2016/11/29 15:13,16:14,13580E,Docklands,15:28,46,2016/11/29,2,2
32416371,2016/11/29 7:33,16:29,C412,Windsor,8:33,476,2016/11/29,2,1
32436255,2016/11/29 10:16,10:51,5084E,Courtney,10:46,5,2016/11/29,2,1
32444140,2016/11/29 7:20,9:41,487W,Princes Theatre,7:20,141,2016/11/29,2,1
32457814,2016/11/29 9:39,10:05,13304N,Docklands,9:54,11,2016/11/29,2,1
32459134,2016/11/29 7:55,15:29,50E,Twin Towers,8:55,394,2016/11/29,2,1
32499892,2016/11/29 7:30,8:14,13377W,Docklands,7:45,29,2016/11/29,2,1
32509263,2016/11/29 10:45,13:14,4852E,Titles,12:45,29,2016/11/29,2,2
32514879,2016/11/29 10:37,13:41,5290E,Courtney,11:37,124,2016/11/29,2,1
32514935,2016/11/29 10:05,12:20,13747W,Docklands,12:05,15,2016/11/29,2,2
32520121,2016/11/29 12:29,13:14,669W,City Square,12:59,15,2016/11/29,2,2
32539870,2016/11/29 9:20,18:10,13319W,Docklands,11:20,410,2016/11/29,2,1
32555179,2016/11/29 10:28,10:50,7039S,Victoria Market,10:43,7,2016/11/29,2,1
32582223,2016/11/29 8:32,11:01,12033W,East Melbourne,10:32,29,2016/11/29,2,1
32595472,2016/11/29 9:57,13:02,1528E,Spencer,11:57,65,2016/11/29,2,1
32609866,2016/11/29 7:30,10:57,11760E,Jolimont,9:30,87,2016/11/29,2,1
32618346,2016/11/29 13:40,14:46,5269W,Courtney,14:40,6,2016/11/29,2,2
32619359,2016/11/29 7:30,15:42,C2664,Princes Theatre,9:30,372,2016/11/29,2,1
32638419,2016/11/29 14:43,16:50,13245S,Docklands,16:43,7,2016/11/29,2,2
32639100,2016/11/29 18:49,19:30,812E,Library,19:19,11,2016/11/29,2,2
32658698,2016/11/29 12:38,13:08,13418E,Docklands,12:48,20,2016/11/29,2,2
32692038,2016/11/29 9:56,11:02,C1174,Hardware,10:56,6,2016/11/29,2,1
32693482,2016/11/29 11:27,12:27,7033S,Victoria Market,11:42,45,2016/11/29,2,1
32720652,2016/11/29 11:23,11:52,7037S,Victoria Market,11:38,14,2016/11/29,2,1
32736361,2016/11/29 11:50,14:33,698E,City Square,12:50,103,2016/11/29,2,2
32741875,2016/11/29 13:59,14:20,13213S,Docklands,14:14,6,2016/11/29,2,2
32746111,2016/11/29 8:18,16:25,9903S,Southbank,11:18,307,2016/11/29,2,1
32747460,2016/11/29 12:26,12:57,11503S,West Melbourne,12:41,16,2016/11/29,2,2
32758478,2016/11/29 7:59,12:12,14078E,University,11:59,13,2016/11/29,2,1
32771293,2016/11/29 15:42,18:30,11750E,Jolimont,17:42,48,2016/11/29,2,2
32773821,2016/11/29 10:42,11:27,2551S,Hardware,11:12,15,2016/11/29,2,1
32775494,2016/11/29 14:48,16:04,C1218,Titles,15:48,16,2016/11/29,2,2
32782093,2016/11/29 13:58,17:03,13042N,Docklands,15:58,65,2016/11/29,2,2
32786820,2016/11/29 17:20,20:30,C160,Regency,20:20,10,2016/11/29,2,2
32807289,2016/11/29 13:13,13:46,13468E,Docklands,13:28,18,2016/11/29,2,2
32821860,2016/11/29 14:06,17:46,C2700,Princes Theatre,16:06,100,2016/11/29,2,2
32822925,2016/11/29 7:30,11:08,C13692,Docklands,9:30,98,2016/11/29,2,1
32838165,2016/11/29 9:15,11:09,12469S,Jolimont,10:15,54,2016/11/29,2,1
32838519,2016/11/29 13:13,13:51,789W,Library,13:43,8,2016/11/29,2,2
32838541,2016/11/29 8:51,13:00,5048E,Courtney,9:21,219,2016/11/29,2,1
32852018,2016/11/29 13:02,15:46,C9122,University,15:02,44,2016/11/29,2,2
32855797,2016/11/29 14:23,15:39,C680,City Square,15:23,16,2016/11/29,2,2
32871889,2016/11/29 17:05,19:30,8810E,Southbank,18:05,85,2016/11/29,2,2
32884862,2016/11/29 9:38,18:30,13310N,Docklands,9:53,517,2016/11/29,2,1
32910169,2016/11/29 14:03,15:32,1662N,Banks,14:33,59,2016/11/29,2,2
32911883,2016/11/29 14:57,16:08,795W,Library,15:27,41,2016/11/29,2,2
32913387,2016/11/29 11:22,13:57,2363S,Windsor,12:22,95,2016/11/29,2,2
32925165,2016/11/29 13:53,14:26,13234N,Docklands,14:08,18,2016/11/29,2,2
32995461,2016/11/29 11:45,16:34,13749W,Docklands,13:45,169,2016/11/29,2,2
33008086,2016/11/29 11:56,13:32,13794E,Docklands,12:26,66,2016/11/29,2,2
33020526,2016/11/29 11:37,12:51,1977S,Banks,12:07,44,2016/11/29,2,2
33052709,2016/11/29 13:05,16:23,C1254,Titles,15:05,78,2016/11/29,2,2
33054019,2016/11/29 12:10,14:54,C256,Hyatt,14:10,44,2016/11/29,2,2
33074578,2016/11/29 11:14,12:49,6588N,Titles,12:14,35,2016/11/29,2,2
33079298,2016/11/29 13:39,16:06,13029S,Docklands,13:54,132,2016/11/29,2,2
33088162,2016/11/29 18:18,20:30,C636,Regency,20:18,12,2016/11/29,2,2
33093322,2016/11/29 11:56,18:30,9333S,Southbank,13:56,274,2016/11/29,2,2
33101326,2016/11/29 10:20,11:46,5586E,Queensberry,10:50,56,2016/11/29,2,1
33116575,2016/11/29 11:32,13:14,13208N,Docklands,12:32,42,2016/11/29,2,2
33131213,2016/11/29 9:14,13:15,13420E,Docklands,11:14,121,2016/11/29,2,1
33132752,2016/11/29 10:10,12:29,14E,Twin Towers,12:10,19,2016/11/29,2,2
33137982,2016/11/29 14:34,16:11,959W,Library,15:04,67,2016/11/29,2,2
33145458,2016/11/29 7:30,12:56,2561S,Supreme,8:30,266,2016/11/29,2,1
33152937,2016/11/29 7:30,12:44,350E,Windsor,8:30,254,2016/11/29,2,1
33154663,2016/11/29 13:45,14:43,2895S,Library,14:00,43,2016/11/29,2,2
33188997,2016/11/29 7:50,19:30,964E,Library,8:20,670,2016/11/29,2,1
33199299,2016/11/29 12:21,13:29,4903W,Victoria Market,13:21,8,2016/11/29,2,2
33249058,2016/11/29 14:45,18:30,13825S,Docklands,17:45,45,2016/11/29,2,2
33252133,2016/11/29 11:22,13:50,13462E,Docklands,13:22,28,2016/11/29,2,2
33262469,2016/11/29 7:59,8:20,7037S,Victoria Market,8:14,6,2016/11/29,2,1
33302071,2016/11/29 15:39,18:30,9337S,Southbank,17:39,51,2016/11/29,2,2
33342130,2016/11/29 14:58,15:36,13251S,Docklands,15:13,23,2016/11/29,2,2
33349365,2016/11/29 18:22,19:30,6000N,Titles,19:22,8,2016/11/29,2,2
33366159,2016/11/29 11:16,12:38,1895S,Twin Towers,12:16,22,2016/11/29,2,2
33374495,2016/11/29 12:54,14:17,11812E,Jolimont,13:54,23,2016/11/29,2,2
33384111,2016/11/29 10:53,13:03,5180E,Mint,12:53,10,2016/11/29,2,2
33413365,2016/11/29 9:49,11:01,429W,Windsor,10:49,12,2016/11/29,2,1
33421631,2016/11/29 18:11,19:30,C1121,McKillop,19:11,19,2016/11/29,2,2
33431332,2016/11/29 12:45,15:35,13343W,Docklands,14:45,50,2016/11/29,2,2
33442986,2016/11/29 13:33,14:51,C790,Library,14:33,18,2016/11/29,2,2
33443014,2016/11/29 18:25,19:27,2557S,Hardware,18:55,32,2016/11/29,2,2
33448423,2016/11/29 10:53,12:27,4869W,Victoria Market,11:53,34,2016/11/29,2,1
33463884,2016/11/29 10:28,12:45,C6632,Titles,12:28,17,2016/11/29,2,2
33466336,2016/11/29 15:11,18:17,C13608,Docklands,17:11,66,2016/11/29,2,2
33468144,2016/11/29 17:28,20:30,3832N,Titles,18:28,122,2016/11/29,2,2
33469928,2016/11/29 13:30,15:53,11740E,Jolimont,15:30,23,2016/11/29,2,2
33481806,2016/11/29 13:34,16:58,13420E,Docklands,15:34,84,2016/11/29,2,2
33514388,2016/11/29 8:11,11:29,9238N,Southbank,10:11,78,2016/11/29,2,1
33518741,2016/11/29 14:01,15:09,C1208,Titles,15:01,8,2016/11/29,2,2
33533918,2016/11/29 14:53,15:22,2350N,Windsor,15:08,14,2016/11/29,2,2
33537348,2016/11/29 12:25,13:35,773W,Chinatown,12:55,40,2016/11/29,2,2
33540949,2016/11/29 7:47,13:18,C146,Regency,10:47,151,2016/11/29,2,1
33553398,2016/11/29 12:29,13:29,779W,Chinatown,12:59,30,2016/11/29,2,2
33575890,2016/11/29 17:43,20:30,2283S,Spencer,19:43,47,2016/11/29,2,2
33575922,2016/11/29 11:40,12:01,7015S,Victoria Market,11:55,6,2016/11/29,2,1
33623213,2016/11/29 12:44,14:20,8473W,Southbank,13:44,36,2016/11/29,2,2
33634234,2016/11/29 16:23,17:37,5990N,Titles,17:23,14,2016/11/29,2,2
33676523,2016/11/29 18:38,20:09,11502N,West Melbourne,19:38,31,2016/11/29,2,2
33677917,2016/11/29 18:23,20:30,C232,Hyatt,20:23,7,2016/11/29,2,2
33697625,2016/11/29 15:35,20:57,8343W,Southbank,19:35,82,2016/11/29,2,2
33700760,2016/11/29 17:50,20:13,C272,Hyatt,19:50,23,2016/11/29,2,2
33705893,2016/11/29 10:53,12:17,12362N,East Melbourne,11:53,24,2016/11/29,2,1
33715461,2016/11/29 7:30,9:54,1984N,Banks,8:00,114,2016/11/29,2,1
33753252,2016/11/29 8:47,11:39,4829W,Titles,10:47,52,2016/11/29,2,1
33779529,2016/11/29 7:11,8:41,1858N,Rialto,7:41,60,2016/11/29,2,1
33786086,2016/11/29 8:56,11:02,C568,Regency,10:56,6,2016/11/29,2,1
33800186,2016/11/29 13:01,13:40,1849S,Rialto,13:31,9,2016/11/29,2,2
33810050,2016/11/29 14:58,16:12,5278E,Courtney,15:58,14,2016/11/29,2,2
33825688,2016/11/29 13:03,14:09,9218N,Southbank,14:03,6,2016/11/29,2,2
33844207,2016/11/29 10:03,11:43,6668N,Titles,11:03,40,2016/11/29,2,1
33846725,2016/11/29 16:18,18:52,C1266,Titles,18:18,34,2016/11/29,2,2
33851079,2016/11/29 18:14,20:30,C2778,Princes Theatre,20:14,16,2016/11/29,2,2
33861243,2016/11/29 12:14,13:45,C7114,Queensberry,13:14,31,2016/11/29,2,2
33865529,2016/11/29 8:30,9:33,2551S,Hardware,9:00,33,2016/11/29,2,1
33874823,2016/11/29 15:12,16:06,773W,Chinatown,15:42,24,2016/11/29,2,2
33903471,2016/11/29 12:26,16:46,C5458,Queensberry,16:26,20,2016/11/29,2,2
33903561,2016/11/29 8:29,9:48,1236E,Titles,9:29,19,2016/11/29,2,1
33933702,2016/11/29 7:30,12:09,13832N,Docklands,9:30,159,2016/11/29,2,1
33954134,2016/11/29 11:30,13:12,11502N,West Melbourne,12:30,42,2016/11/29,2,2
33967185,2016/11/29 16:11,21:15,1263W,Tavistock,18:11,184,2016/11/29,2,2
33971596,2016/11/29 12:12,12:56,13234N,Docklands,12:27,29,2016/11/29,2,2
33973989,2016/11/29 14:36,15:17,13796E,Docklands,15:06,11,2016/11/29,2,2
33985354,2016/11/29 15:23,18:30,8630E,Southbank,18:23,7,2016/11/29,2,2
34019806,2016/11/29 7:30,15:51,C404,Windsor,8:30,441,2016/11/29,2,1
34028187,2016/11/29 10:34,12:23,11875W,Jolimont,11:34,49,2016/11/29,2,1
34050905,2016/11/29 16:24,18:30,13767W,Docklands,18:24,6,2016/11/29,2,2
34090921,2016/11/29 10:47,14:10,13283S,Docklands,12:47,83,2016/11/29,2,2
34092147,2016/11/29 7:30,8:06,2551S,Hardware,8:00,6,2016/11/29,2,1
34113717,2016/11/29 11:22,12:03,908E,Degraves,11:52,11,2016/11/29,2,1
34137292,2016/11/29 7:54,10:44,13030N,Docklands,9:54,50,2016/11/29,2,1
